MGI Gene/Marker ID,Symbol,Name,Chr,Qualifier,Annotated Term,Context,Proteoform,Evidence,Inferred From,Reference(s)
MGI:1919668,Thoc1,THO complex 1,18,,mRNA processing,,,IEA,KW-0507 ,J:60000 
MGI:1919668,Thoc1,THO complex 1,18,,RNA splicing,,,IEA,KW-0508 ,J:60000 
MGI:2442413,Thoc2,THO complex 2,X,,mRNA processing,,,IEA,KW-0507 ,J:60000 
MGI:2442413,Thoc2,THO complex 2,X,,RNA splicing,,,IEA,KW-0508 ,J:60000 
MGI:1920916,Thoc3,THO complex 3,13,,mRNA processing,,,IEA,KW-0507 ,J:60000 
MGI:1920916,Thoc3,THO complex 3,13,,RNA splicing,,,IEA,KW-0508 ,J:60000 
MGI:1351333,Thoc5,THO complex 5,11,,mRNA processing,,,IEA,KW-0507 ,J:60000 
MGI:1351333,Thoc5,THO complex 5,11,,RNA splicing,,,IEA,KW-0508 ,J:60000 
MGI:2677480,Thoc6,THO complex 6,17,,mRNA processing,,,IEA,KW-0507 ,J:60000 
MGI:2677480,Thoc6,THO complex 6,17,,RNA splicing,,,IEA,KW-0508 ,J:60000 
MGI:1913481,Thoc7,THO complex 7,14,,mRNA processing,,,IEA,KW-0507 ,J:60000 
MGI:1913481,Thoc7,THO complex 7,14,,mRNA processing,,,IEA,IPR008501 ,J:72247 
MGI:1913481,Thoc7,THO complex 7,14,,RNA splicing,,,IEA,KW-0508 ,J:60000 
MGI:2442637,Thrap3,thyroid hormone receptor associated protein 3,4,,mRNA processing,,,IEA,KW-0507 ,J:60000 
MGI:2442637,Thrap3,thyroid hormone receptor associated protein 3,4,,"positive regulation of mRNA splicing, via spliceosome",,,ISO,Q9Y2W1 ,J:164563 
MGI:2442637,Thrap3,thyroid hormone receptor associated protein 3,4,,"regulation of alternative mRNA splicing, via spliceosome",,,ISO,Q9Y2W1 ,J:164563 
MGI:2442637,Thrap3,thyroid hormone receptor associated protein 3,4,,RNA splicing,,,IEA,KW-0508 ,J:60000 
MGI:2442637,Thrap3,thyroid hormone receptor associated protein 3,4,,RNA splicing,,,IEA,IPR026667 ,J:72247 
MGI:2444479,Thumpd1,THUMP domain containing 1,7,,tRNA modification,,,IBA,PTN001781429 ,J:161428 
MGI:1919417,Thumpd2,THUMP domain containing 2,17,,tRNA methylation,,,IBA,PTN000382878 ,J:161428 
MGI:1277973,Thumpd3,THUMP domain containing 3,6,,tRNA methylation,,,IBA,PTN000382878 ,J:161428 
MGI:107914,Tia1,cytotoxic granule-associated RNA binding protein 1,6,,"regulation of mRNA splicing, via spliceosome",,,ISO,P31483 ,J:164563 
MGI:99682,Tmbim6,transmembrane BAX inhibitor motif containing 6,15,,negative regulation of mRNA endonucleolytic cleavage involved in unfolded protein response,regulates UniProtKB:O35426,,IMP,,J:147348 
MGI:99682,Tmbim6,transmembrane BAX inhibitor motif containing 6,15,,negative regulation of mRNA endonucleolytic cleavage involved in unfolded protein response,,,ISO,P55061 ,J:164563 
MGI:3039590,Tmtc1,transmembrane and tetratricopeptide repeat containing 1,6,,RNA processing,,,IEA,IPR003107 ,J:72247 
MGI:1915526,Toe1,"target of EGR1, member 1 (nuclear)",4,,snRNA 3'-end processing,,,ISO,Q96GM8 ,J:164563 
MGI:1917036,Tprkb,Tp53rk binding protein,6,,tRNA processing,,,IEA,KW-0819 ,J:60000 
MGI:1933972,Tra2a,transformer 2 alpha,6,,mRNA processing,,,IEA,KW-0507 ,J:60000 
MGI:1933972,Tra2a,transformer 2 alpha,6,,"mRNA splicing, via spliceosome",,,ISO,Q13595 ,J:164563 
MGI:1933972,Tra2a,transformer 2 alpha,6,,"positive regulation of mRNA splicing, via spliceosome",uses Tra2a,,IDA,,J:179807 
MGI:1933972,Tra2a,transformer 2 alpha,6,,RNA splicing,,,IEA,KW-0508 ,J:60000 
MGI:106016,Tra2b,transformer 2 beta,16,,mRNA processing,,,IEA,KW-0507 ,J:60000 
MGI:106016,Tra2b,transformer 2 beta,16,,"mRNA splicing, via spliceosome",,,ISO,P62995 ,J:164563 
MGI:106016,Tra2b,transformer 2 beta,16,,"negative regulation of mRNA splicing, via spliceosome","uses Tra2a,uses Nasp",PR:F8WJG3,IDA,,J:179807 
MGI:106016,Tra2b,transformer 2 beta,16,,"positive regulation of mRNA splicing, via spliceosome","uses Tra2a,uses Nasp",PR:P62996-1,IDA,,J:179807 
MGI:106016,Tra2b,transformer 2 beta,16,,"positive regulation of mRNA splicing, via spliceosome","happens in brain,uses Tra2a,uses Nasp",,IMP,MGI:2176173 MGI:4450919 ,J:179807 
MGI:106016,Tra2b,transformer 2 beta,16,,"positive regulation of mRNA splicing, via spliceosome",,,ISO,P62995 ,J:164563 
MGI:106016,Tra2b,transformer 2 beta,16,,"regulation of alternative mRNA splicing, via spliceosome",,,ISO,P62995 ,J:164563 
MGI:106016,Tra2b,transformer 2 beta,16,,regulation of RNA splicing,,,ISO,P62995 ,J:164563 
MGI:106016,Tra2b,transformer 2 beta,16,,RNA splicing,,,IEA,KW-0508 ,J:60000 
MGI:1274787,Trdmt1,tRNA aspartic acid methyltransferase 1,2,,tRNA methylation,,,IMP,MGI:3695409 ,J:104615 
MGI:1274787,Trdmt1,tRNA aspartic acid methyltransferase 1,2,,tRNA methylation,,,ISO,O14717 ,J:104615 
MGI:1274787,Trdmt1,tRNA aspartic acid methyltransferase 1,2,,tRNA processing,,,IEA,KW-0819 ,J:60000 
MGI:2685973,Trim71,tripartite motif-containing 71,9,,production of miRNAs involved in gene silencing by miRNA,,,ISO,Q2Q1W2 ,J:164563 
MGI:1914216,Trit1,tRNA isopentenyltransferase 1,4,,tRNA modification,,,IBA,PTN000119608 ,J:161428 
MGI:1914216,Trit1,tRNA isopentenyltransferase 1,4,,tRNA processing,,,IEA,KW-0819 ,J:60000 
MGI:1914216,Trit1,tRNA isopentenyltransferase 1,4,,tRNA processing,,,IEA,IPR018022 IPR030666 ,J:72247 
MGI:1922003,Trmo,tRNA methyltransferase O,4,,tRNA methylation,,,ISO,Q9BU70 ,J:164563 
MGI:1922003,Trmo,tRNA methyltransferase O,4,,tRNA processing,,,IEA,KW-0819 ,J:60000 
MGI:1289155,Trmt1,tRNA methyltransferase 1,8,,tRNA N2-guanine methylation,,,IBA,PTN000066877 ,J:161428 
MGI:1289155,Trmt1,tRNA methyltransferase 1,8,,tRNA processing,,,IEA,KW-0819 ,J:60000 
MGI:1289155,Trmt1,tRNA methyltransferase 1,8,,tRNA processing,,,IEA,IPR002905 ,J:72247 
MGI:1916185,Trmt1l,tRNA methyltransferase 1 like,1,,tRNA processing,,,IEA,KW-0819 ,J:60000 
MGI:1916185,Trmt1l,tRNA methyltransferase 1 like,1,,tRNA processing,,,IEA,IPR002905 ,J:72247 
MGI:96270,Trmt2a,TRM2 tRNA methyltransferase 2A,16,,RNA processing,,,IEA,IPR010280 ,J:72247 
MGI:2442530,Trmt2b,TRM2 tRNA methyltransferase 2B,X,,RNA processing,,,IEA,IPR010280 ,J:72247 
MGI:2442530,Trmt2b,TRM2 tRNA methyltransferase 2B,X,,tRNA processing,,,IEA,KW-0819 ,J:60000 
MGI:1923607,Trmt5,TRM5 tRNA methyltransferase 5,12,,mitochondrial tRNA methylation,,,ISO,Q32P41 ,J:164563 
MGI:1923607,Trmt5,TRM5 tRNA methyltransferase 5,12,,tRNA methylation,,,IEA,IPR025792 ,J:72247 
MGI:1923607,Trmt5,TRM5 tRNA methyltransferase 5,12,,tRNA processing,,,IEA,KW-0819 ,J:60000 
MGI:1914176,Trmt6,tRNA methyltransferase 6,2,,tRNA methylation,,,IEA,IPR017423 ,J:72247 
MGI:1914176,Trmt6,tRNA methyltransferase 6,2,,tRNA processing,,,IEA,KW-0819 ,J:60000 
MGI:1920421,Trmt10a,tRNA methyltransferase 10A,3,,tRNA methylation,,,ISO,Q8TBZ6 ,J:164563 
MGI:1196261,Trmt10c,tRNA methyltransferase 10C,16,,mitochondrial RNA 5'-end processing,,,ISO,Q7L0Y3 ,J:164563 
MGI:1196261,Trmt10c,tRNA methyltransferase 10C,16,,mitochondrial tRNA 3'-end processing,,,ISO,Q7L0Y3 ,J:164563 
MGI:1196261,Trmt10c,tRNA methyltransferase 10C,16,,mitochondrial tRNA 5'-end processing,,,ISO,Q7L0Y3 ,J:164563 
MGI:1196261,Trmt10c,tRNA methyltransferase 10C,16,,mitochondrial tRNA processing,,,ISO,Q7L0Y3 ,J:164563 
MGI:1196261,Trmt10c,tRNA methyltransferase 10C,16,,tRNA processing,,,IEA,IPR025812 ,J:72247 
MGI:1196261,Trmt10c,tRNA methyltransferase 10C,16,,tRNA processing,,,IEA,KW-0819 ,J:60000 
MGI:1920931,Trmt11,tRNA methyltransferase 11,10,,tRNA processing,,,IEA,KW-0819 ,J:60000 
MGI:1915510,Trmt12,tRNA methyltranferase 12,15,,tRNA processing,,,IEA,KW-0819 ,J:60000 
MGI:1925219,Trmt13,tRNA methyltransferase 13,3,,tRNA methylation,,,IBA,PTN000313293 ,J:161428 
MGI:1925219,Trmt13,tRNA methyltransferase 13,3,,tRNA processing,,,IEA,KW-0819 ,J:60000 
MGI:1925219,Trmt13,tRNA methyltransferase 13,3,,tRNA processing,,,IEA,IPR007871 ,J:72247 
MGI:1926140,Trmt44,tRNA methyltransferase 44,5,,tRNA methylation,,,IBA,PTN000476571 ,J:161428 
MGI:1926140,Trmt44,tRNA methyltransferase 44,5,,tRNA processing,,,IEA,KW-0819 ,J:60000 
MGI:2443487,Trmt61a,tRNA methyltransferase 61A,12,,tRNA methylation,,,IEA,IPR014816 ,J:72247 
MGI:2443487,Trmt61a,tRNA methyltransferase 61A,12,,tRNA processing,,,IEA,KW-0819 ,J:60000 
MGI:1914924,Trmt112,tRNA methyltransferase 11-2,19,,positive regulation of rRNA processing,,,ISO,Q9UI30 ,J:164563 
MGI:1914924,Trmt112,tRNA methyltransferase 11-2,19,,rRNA (guanine-N7)-methylation,,,IBA,PTN000299384 ,J:161428 
MGI:1914924,Trmt112,tRNA methyltransferase 11-2,19,,rRNA (guanine-N7)-methylation,,,ISO,Q9UI30 ,J:164563 
MGI:1914924,Trmt112,tRNA methyltransferase 11-2,19,,tRNA methylation,,,IBA,PTN000299384 ,J:161428 
MGI:1919276,Trmu,tRNA 5-methylaminomethyl-2-thiouridylate methyltransferase,15,,mitochondrial tRNA thio-modification,,,IBA,PTN000232429 ,J:161428 
MGI:1919276,Trmu,tRNA 5-methylaminomethyl-2-thiouridylate methyltransferase,15,,tRNA processing,,,IEA,IPR004506 ,J:72247 
MGI:1919276,Trmu,tRNA 5-methylaminomethyl-2-thiouridylate methyltransferase,15,,tRNA processing,,,IEA,KW-0819 ,J:60000 
MGI:1919276,Trmu,tRNA 5-methylaminomethyl-2-thiouridylate methyltransferase,15,,tRNA wobble position uridine thiolation,,,IBA,PTN000232426 ,J:161428 
MGI:1917297,Trnt1,"tRNA nucleotidyl transferase, CCA-adding, 1",6,,mitochondrial tRNA 3'-end processing,,,ISO,Q96Q11 ,J:164563 
MGI:1917297,Trnt1,"tRNA nucleotidyl transferase, CCA-adding, 1",6,,RNA processing,,,IEA,IPR002646 ,J:72247 
MGI:1917297,Trnt1,"tRNA nucleotidyl transferase, CCA-adding, 1",6,,tRNA 3'-terminal CCA addition,,,ISO,Q96Q11 ,J:164563 
MGI:1917297,Trnt1,"tRNA nucleotidyl transferase, CCA-adding, 1",6,,tRNA processing,,,ISO,AB063105 ,J:72346 
MGI:1333115,Trpt1,tRNA phosphotransferase 1,19,,tRNA processing,,,IEA,KW-0819 ,J:60000 
MGI:1333115,Trpt1,tRNA phosphotransferase 1,19,,"tRNA splicing, via endonucleolytic cleavage and ligation",,,IDA,,J:51223 
MGI:1919383,Trub1,TruB pseudouridine (psi) synthase family member 1,19,,RNA processing,,,IEA,IPR002501 ,J:72247 
MGI:1919383,Trub1,TruB pseudouridine (psi) synthase family member 1,19,,tRNA modification,,,IBA,PTN000349172 ,J:161428 
MGI:1919383,Trub1,TruB pseudouridine (psi) synthase family member 1,19,,tRNA processing,,,IEA,KW-0819 ,J:60000 
MGI:2442186,Trub2,TruB pseudouridine (psi) synthase family member 2,2,,mRNA processing,,,IEA,KW-0507 ,J:60000 
MGI:2442186,Trub2,TruB pseudouridine (psi) synthase family member 2,2,,RNA processing,,,IEA,IPR002501 ,J:72247 
MGI:2442186,Trub2,TruB pseudouridine (psi) synthase family member 2,2,,tRNA processing,,,IEA,KW-0819 ,J:60000 
MGI:2141599,Tsen2,tRNA splicing endonuclease subunit 2,6,,mRNA processing,,,IEA,KW-0507 ,J:60000 
MGI:2141599,Tsen2,tRNA splicing endonuclease subunit 2,6,,tRNA processing,,,IEA,KW-0819 ,J:60000 
MGI:2141599,Tsen2,tRNA splicing endonuclease subunit 2,6,,"tRNA splicing, via endonucleolytic cleavage and ligation",,,ISO,Q8NCE0 ,J:164563 
MGI:2141599,Tsen2,tRNA splicing endonuclease subunit 2,6,,tRNA-type intron splice site recognition and cleavage,,,IBA,PTN000477043 ,J:161428 
MGI:1913887,Tsen15,tRNA splicing endonuclease subunit 15,1,,mRNA processing,,,IEA,KW-0507 ,J:60000 
MGI:1913887,Tsen15,tRNA splicing endonuclease subunit 15,1,,tRNA processing,,,IEA,KW-0819 ,J:60000 
MGI:1913887,Tsen15,tRNA splicing endonuclease subunit 15,1,,"tRNA splicing, via endonucleolytic cleavage and ligation",,,IEA,IPR036167 ,J:72247 
MGI:1913328,Tsen34,tRNA splicing endonuclease subunit 34,7,,mRNA processing,,,IEA,KW-0507 ,J:60000 
MGI:1913328,Tsen34,tRNA splicing endonuclease subunit 34,7,,tRNA processing,,,IEA,KW-0819 ,J:60000 
MGI:1913328,Tsen34,tRNA splicing endonuclease subunit 34,7,,"tRNA splicing, via endonucleolytic cleavage and ligation",,,IEA,IPR006676 IPR006677 IPR036167 ,J:72247 
MGI:1913328,Tsen34,tRNA splicing endonuclease subunit 34,7,,tRNA-type intron splice site recognition and cleavage,,,IBA,PTN000317188 ,J:161428 
MGI:1923515,Tsen54,tRNA splicing endonuclease subunit 54,11,,mRNA processing,,,IEA,KW-0507 ,J:60000 
MGI:1923515,Tsen54,tRNA splicing endonuclease subunit 54,11,,tRNA processing,,,IEA,KW-0819 ,J:60000 
MGI:1923515,Tsen54,tRNA splicing endonuclease subunit 54,11,,"tRNA splicing, via endonucleolytic cleavage and ligation",,,ISO,Q7Z6J9 ,J:164563 
MGI:1923515,Tsen54,tRNA splicing endonuclease subunit 54,11,,tRNA-type intron splice site recognition and cleavage,,,IBA,PTN001077630 ,J:161428 
MGI:2144566,Tsr1,TSR1 20S rRNA accumulation,11,,"endonucleolytic cleavage of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",,,IBA,PTN000304594 ,J:161428 
MGI:2144566,Tsr1,TSR1 20S rRNA accumulation,11,,"maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",,,IBA,PTN000304594 ,J:161428 
MGI:1916749,Tsr2,TSR2 20S rRNA accumulation,X,,"maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",,,IBA,PTN000478716 ,J:161428 
MGI:1916749,Tsr2,TSR2 20S rRNA accumulation,X,,rRNA processing,,,IEA,KW-0698 ,J:60000 
MGI:1915577,Tsr3,TSR3 20S rRNA accumulation,17,,maturation of SSU-rRNA,,,IBA,PTN000463956 ,J:161428 
MGI:1915577,Tsr3,TSR3 20S rRNA accumulation,17,,rRNA processing,,,IEA,KW-0698 ,J:60000 
MGI:1921294,Ttf2,"transcription termination factor, RNA polymerase II",3,,mRNA processing,,,IEA,KW-0507 ,J:60000 
MGI:1921294,Ttf2,"transcription termination factor, RNA polymerase II",3,,RNA splicing,,,IEA,KW-0508 ,J:60000 
MGI:1917294,Tut1,"terminal uridylyl transferase 1, U6 snRNA-specific",19,,mRNA polyadenylation,,,ISO,Q9H6E5 ,J:164563 
MGI:1917294,Tut1,"terminal uridylyl transferase 1, U6 snRNA-specific",19,,mRNA processing,,,IEA,KW-0507 ,J:60000 
MGI:1917294,Tut1,"terminal uridylyl transferase 1, U6 snRNA-specific",19,,pre-mRNA cleavage required for polyadenylation,,,ISO,Q9H6E5 ,J:164563 
MGI:1917294,Tut1,"terminal uridylyl transferase 1, U6 snRNA-specific",19,,snRNA processing,,,ISO,Q9H6E5 ,J:164563 
MGI:1351613,Txnl4a,thioredoxin-like 4A,18,,spliceosomal complex assembly,,,IBA,PTN000248409 ,J:161428 
MGI:2443724,Txnl4b,thioredoxin-like 4B,8,,mRNA processing,,,IEA,KW-0507 ,J:60000 
MGI:2443724,Txnl4b,thioredoxin-like 4B,8,,"mRNA splicing, via spliceosome",,,ISO,NP_060323 ,J:91753 
MGI:2443724,Txnl4b,thioredoxin-like 4B,8,,RNA splicing,,,IEA,KW-0508 ,J:60000 
MGI:2443724,Txnl4b,thioredoxin-like 4B,8,,spliceosomal complex assembly,,,IBA,PTN000248409 ,J:161428 
MGI:2141161,Tyw1,tRNA-yW synthesizing protein 1 homolog (S. cerevisiae),5,,tRNA processing,,,IEA,KW-0819 ,J:60000 
MGI:2141161,Tyw1,tRNA-yW synthesizing protein 1 homolog (S. cerevisiae),5,,tRNA processing,,,IEA,IPR034556 ,J:72247 
MGI:2445040,Tyw3,tRNA-yW synthesizing protein 3 homolog (S. cerevisiae),3,,tRNA processing,,,IEA,KW-0819 ,J:60000 
MGI:1915986,Tyw5,tRNA-yW synthesizing protein 5,1,,tRNA processing,,,IEA,KW-0819 ,J:60000 
MGI:1915986,Tyw5,tRNA-yW synthesizing protein 5,1,,wybutosine biosynthetic process,,,ISO,A2RUC4 ,J:164563 
MGI:98884,U2af1,U2 small nuclear ribonucleoprotein auxiliary factor (U2AF) 1,17,,mRNA processing,,,IEA,KW-0507 ,J:60000 
MGI:98884,U2af1,U2 small nuclear ribonucleoprotein auxiliary factor (U2AF) 1,17,,"mRNA splicing, via spliceosome",,,IBA,PTN000289700 ,J:161428 
MGI:98884,U2af1,U2 small nuclear ribonucleoprotein auxiliary factor (U2AF) 1,17,,RNA splicing,,,IEA,KW-0508 ,J:60000 
MGI:2678374,U2af1l4,U2 small nuclear RNA auxiliary factor 1-like 4,7,,mRNA processing,,,IEA,KW-0507 ,J:60000 
MGI:2678374,U2af1l4,U2 small nuclear RNA auxiliary factor 1-like 4,7,,"mRNA splicing, via spliceosome",,,IBA,PTN000289700 ,J:161428 
MGI:2678374,U2af1l4,U2 small nuclear RNA auxiliary factor 1-like 4,7,,RNA splicing,,,IEA,KW-0508 ,J:60000 
MGI:98886,U2af2,U2 small nuclear ribonucleoprotein auxiliary factor (U2AF) 2,7,,mRNA processing,,,IEA,IPR006529 ,J:72247 
MGI:98886,U2af2,U2 small nuclear ribonucleoprotein auxiliary factor (U2AF) 2,7,,mRNA processing,,,IEA,KW-0507 ,J:60000 
MGI:98886,U2af2,U2 small nuclear ribonucleoprotein auxiliary factor (U2AF) 2,7,,"mRNA splicing, via spliceosome",,,ISO,P26368 ,J:164563 
MGI:98886,U2af2,U2 small nuclear ribonucleoprotein auxiliary factor (U2AF) 2,7,,"negative regulation of mRNA splicing, via spliceosome",,,ISO,P26368 ,J:164563 
MGI:98886,U2af2,U2 small nuclear ribonucleoprotein auxiliary factor (U2AF) 2,7,,positive regulation of RNA splicing,,,ISO,P26368 ,J:164563 
MGI:98886,U2af2,U2 small nuclear ribonucleoprotein auxiliary factor (U2AF) 2,7,,RNA splicing,,,IDA,,J:156080 
MGI:1915208,U2surp,U2 snRNP-associated SURP domain containing,9,,RNA processing,,,IEA,IPR000061 IPR035967 ,J:72247 
MGI:1913427,Ubl5,ubiquitin-like 5,9,,"mRNA splicing, via spliceosome",,,IBA,PTN000315756 ,J:161428 
MGI:1915455,Urm1,ubiquitin related modifier 1,2,,tRNA processing,,,IEA,KW-0819 ,J:60000 
MGI:1915455,Urm1,ubiquitin related modifier 1,2,,tRNA thio-modification,,,ISO,Q9BTM9 ,J:164563 
MGI:1915455,Urm1,ubiquitin related modifier 1,2,,tRNA wobble uridine modification,,,ISO,Q9BTM9 ,J:164563 
MGI:2142454,Usb1,U6 snRNA biogenesis 1,8,,mRNA processing,,,IEA,KW-0507 ,J:60000 
MGI:2142454,Usb1,U6 snRNA biogenesis 1,8,,RNA splicing,,,ISO,Q9BQ65 ,J:164563 
MGI:2142454,Usb1,U6 snRNA biogenesis 1,8,,U6 snRNA 3'-end processing,,,IBA,PTN000338265 ,J:161428 
MGI:2142454,Usb1,U6 snRNA biogenesis 1,8,,U6 snRNA 3'-end processing,,,ISO,Q9BQ65 ,J:164563 
MGI:98905,Usp4,ubiquitin specific peptidase 4 (proto-oncogene),9,,spliceosomal tri-snRNP complex assembly,,,ISO,Q13107 ,J:164563 
MGI:107622,Usp39,ubiquitin specific peptidase 39,6,,mRNA processing,,,IEA,KW-0507 ,J:60000 
MGI:107622,Usp39,ubiquitin specific peptidase 39,6,,mRNA processing,,,IEA,IPR033809 ,J:72247 
MGI:107622,Usp39,ubiquitin specific peptidase 39,6,,RNA splicing,,,IEA,KW-0508 ,J:60000 
MGI:107622,Usp39,ubiquitin specific peptidase 39,6,,spliceosomal complex assembly,,,IEA,IPR033809 ,J:72247 
MGI:2685391,Usp49,ubiquitin specific peptidase 49,17,,mRNA processing,,,IEA,KW-0507 ,J:60000 
MGI:2685391,Usp49,ubiquitin specific peptidase 49,17,,"mRNA splicing, via spliceosome",,,ISO,Q70CQ1 ,J:164563 
MGI:2685391,Usp49,ubiquitin specific peptidase 49,17,,RNA splicing,,,IEA,KW-0508 ,J:60000 
MGI:1919230,Utp3,UTP3 small subunit processome component,5,,"maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",,,IBA,PTN000326128 ,J:161428 
MGI:1096573,Utp4,UTP4 small subunit processome component,8,,maturation of SSU-rRNA,,,ISO,Q969X6 ,J:164563 
MGI:1096573,Utp4,UTP4 small subunit processome component,8,,rRNA processing,,,IEA,KW-0698 ,J:60000 
MGI:2445193,Utp6,UTP6 small subunit processome component,11,,"maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",,,IBA,PTN000588427 ,J:161428 
MGI:2445193,Utp6,UTP6 small subunit processome component,11,,RNA processing,,,IEA,IPR003107 ,J:72247 
MGI:2445193,Utp6,UTP6 small subunit processome component,11,,rRNA processing,,,IEA,KW-0698 ,J:60000 
MGI:1914455,Utp11,UTP11 small subunit processome component,4,,rRNA processing,,,IBA,PTN000303342 ,J:161428 
MGI:1919804,Utp14a,UTP14A small subunit processome component,X,,maturation of SSU-rRNA,,,IBA,PTN000365650 ,J:161428 
MGI:1919804,Utp14a,UTP14A small subunit processome component,X,,rRNA processing,,,IEA,IPR006709 ,J:72247 
MGI:2445092,Utp14b,UTP14B small subunit processome component,1,,maturation of SSU-rRNA,,,IBA,PTN000365650 ,J:161428 
MGI:2445092,Utp14b,UTP14B small subunit processome component,1,,rRNA processing,,,IEA,IPR006709 ,J:72247 
MGI:2145443,Utp15,UTP15 small subunit processome component,13,,positive regulation of rRNA processing,,,ISO,Q8TED0 ,J:164563 
MGI:2145443,Utp15,UTP15 small subunit processome component,13,,rRNA processing,,,IEA,KW-0698 ,J:60000 
MGI:2145443,Utp15,UTP15 small subunit processome component,13,,rRNA processing,,,IEA,IPR018983 ,J:72247 
MGI:1923402,Utp18,UTP18 small subunit processome component,11,,"maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",,,IBA,PTN000427904 ,J:161428 
MGI:1923402,Utp18,UTP18 small subunit processome component,11,,rRNA processing,,,IEA,KW-0698 ,J:60000 
MGI:1917933,Utp20,UTP20 small subunit processome component,10,,"maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",,,IBA,PTN000427367 ,J:161428 
MGI:1917933,Utp20,UTP20 small subunit processome component,10,,rRNA processing,,,ISO,O75691 ,J:164563 
MGI:1925831,Utp23,UTP23 small subunit processome component,15,,"endonucleolytic cleavage in 5'-ETS of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",,,IMP,,J:218306 
MGI:1925831,Utp23,UTP23 small subunit processome component,15,,rRNA processing,,,IEA,KW-0698 ,J:60000 
MGI:1913435,Virma,vir like m6A methyltransferase associated,4,,mRNA processing,,,IEA,KW-0507 ,J:60000 
MGI:1913435,Virma,vir like m6A methyltransferase associated,4,,RNA splicing,,,IEA,KW-0508 ,J:60000 
MGI:109568,Wbp4,WW domain binding protein 4,14,,"mRNA cis splicing, via spliceosome",,,ISO,O75554 ,J:164563 
MGI:109568,Wbp4,WW domain binding protein 4,14,,mRNA processing,,,IEA,KW-0507 ,J:60000 
MGI:109568,Wbp4,WW domain binding protein 4,14,,RNA splicing,,,IEA,KW-0508 ,J:60000 
MGI:1891823,Wbp11,WW domain binding protein 11,6,,"mRNA cis splicing, via spliceosome",,,IBA,PTN000331938 ,J:161428 
MGI:1891823,Wbp11,WW domain binding protein 11,6,,mRNA processing,,,IEA,KW-0507 ,J:60000 
